ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition
P000205,13539,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,1586,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,6320,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,18616,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,10824,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,11642,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,813,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,9628,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,8901,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,11068,Green,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,18889,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,3295,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,10240,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,141,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,3789,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,346,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,18441,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000205,4911,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
P000206,10945,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,4559,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,16254,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,9776,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,1898,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,2287,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,1093,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,13364,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,15058,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,16018,"Former President Donald Trump will be returning to the White House. With Republicans gaining control of the White House, Senate, and potentially maintaining the majority in the House of Representatives, policy proposals that were announced on the campaign trail are anticipated to take up much of the oxygen in 2025.  ",Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,13539,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,1586,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,6320,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health
P000206,18616,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health
P000206,10824,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health
P000206,11642,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health
P000206,813,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,9628,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,8901,,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,11068,Green,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Extremely harmful,Health
P000206,18889,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,3295,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Health
P000206,10240,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,141,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Extremely harmful,Health
P000206,3789,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,346,,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,18441,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000206,4911,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health
P000207,17013,,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Not at all harmful,Not at all harmful,Moderately harmful,Very harmful,Control
P000207,16601,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Control
P000207,9890,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Moderately harmful,Control
P000207,12373,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Moderately harmful,Control
P000207,3683,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Control
P000207,4441,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000207,16690,,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Moderately harmful,Control
P000207,12105,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Slightly harmful,Control
P000207,13905,,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Control
P000207,15806,increase more opportunities for the youth,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000207,11030,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Slightly harmful,Control
P000207,8347,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000207,2545,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000207,1926,,Moderately harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000207,11421,,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Slightly harmful,Control
P000207,14681,,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000207,1288,,Moderately harmful,Slightly harmful,Very harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Moderately harmful,Control
P000207,6612,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Moderately harmful,Control
P000207,4405,,Very harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000207,19389,Green,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Control
P000207,8354,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Slightly harmful,Control
P000207,7314,,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Slightly harmful,Control
P000207,15993,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Moderately harmful,Control
P000207,9633,,Moderately harmful,Slightly harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Control
P000207,6437,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Moderately harmful,Control
P000207,521,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
P000207,14434,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Control
P000207,11346,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Slightly harmful,Control
P000208,17013,,Very harmful,Slightly harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control
P000208,16601,,Very harmful,Slightly harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,9890,,Very harmful,Slightly harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,12373,,Very harmful,Slightly harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,3683,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control
P000208,4441,,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,16690,,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,12105,,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,13905,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Not at all harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,15806,Burn down the Deep State.,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,11030,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,8347,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,2545,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,1926,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,11421,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,14681,,Extremely harmful,Moderately harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,1288,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,6612,,Extremely harmful,Moderately harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,4405,,Extremely harmful,Moderately harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,19389,Green,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,8354,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,7314,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,15993,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,9633,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,6437,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,521,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,14434,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000208,11346,,Extremely harmful,Moderately harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control
P000209,6881,,Very harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Sensitive
P000209,13312,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,11862,,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,16433,,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,16173,,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,11138,,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,2504,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,16194,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,18311,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,14628,Cut inflation and decrease tax on foreign imports ,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,16405,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,18609,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,18221,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,13721,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,11491,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Sensitive
P000209,16452,,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Sensitive
P000209,8628,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,16498,,Very harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,17432,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,19432,Green,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Sensitive
P000209,16832,,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Sensitive
P000209,1344,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Sensitive
P000209,19064,,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Sensitive
P000209,11730,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Sensitive
P000209,15859,,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Very harmful,Sensitive
P000209,15141,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
P000209,15971,,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Extremely harmful,Sensitive
P000209,16839,,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Sensitive
P000210,6881,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,13312,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,11862,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,16433,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,16173,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,11138,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,2504,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,16194,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,18311,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,14628,I do not want to disclose that,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,16405,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,18609,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,18221,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,13721,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,11491,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,16452,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,8628,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,16498,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,17432,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,19432,Green,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,16832,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,1344,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,19064,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,11730,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,15859,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,15141,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,15971,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000210,16839,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Sensitive
P000211,6881,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Sensitive
P000211,13312,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
P000211,11862,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
P000211,16433,,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
P000211,16173,,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
P000211,11138,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
P000211,2504,,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
P000211,16194,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,18311,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,14628,Fix the economy and help end wars.,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,16405,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,18609,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,18221,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,13721,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,11491,,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,16452,,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,8628,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,16498,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,17432,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
P000211,19432,Green,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,16832,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,1344,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,19064,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,11730,,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,15859,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,15141,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,15971,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000211,16839,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Sensitive
P000212,6881,,Moderately harmful,Slightly harmful,Extremely harmful,Not at all harmful,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Sensitive
